data,campeonato,rodada,time_mandante,time_visitante,gols_mandante,gols_visitante,resultado,local,chutes_mandante,chutes_visitante,posse_bola_mandante,posse_bola_visitante,time,adversario,gols_marcados,gols_sofridos,mandante,resultado_do_time,media_gols_marcados_ult5,media_gols_sofridos_ult5,vitorias_ult5,empates_ult5,derrotas_ult5,sequencia_resultados,odd_1,odd_X,odd_2,odd_over_2_5,odd_under_2_5,casa_aposta,data_odds,prob_1,prob_X,prob_2,prob_over_2_5,prob_under_2_5,soma_prob_1x2,prob_1_norm,prob_X_norm,prob_2_norm,soma_prob_over_under,prob_over_2_5_norm,prob_under_2_5_norm
2022-07-24,Brasileiro Série C,30,Time18_SerieC,Time19_SerieC,1,2,A,Estádio Time18_SerieC,13,15,61,39,Time19_SerieC,Time18_SerieC,2,1,0,V,1.6,2.6,0.0,1.0,4.0,,5.76,5.08,2.06,1.81,3.31,Betfair,2022-07-23,0.1736111111111111,0.19685039370078738,0.4854368932038835,0.5524861878453039,0.3021148036253776,0.8558983980157819,0.20284079455411003,0.22999271193536883,0.5671664935105212,0.8546009914706816,0.646484375,0.35351562499999994
2022-07-24,Brasileiro Série C,30,Time18_SerieC,Time19_SerieC,1,2,A,Estádio Time18_SerieC,13,15,61,39,Time18_SerieC,Time19_SerieC,1,2,1,D,2.2,1.4,2.0,3.0,0.0,,6.52,4.86,1.73,1.73,2.77,Sportingbet,2022-07-22,0.15337423312883436,0.20576131687242796,0.5780346820809249,0.5780346820809249,0.36101083032490977,0.9371702320821872,0.16365674866568306,0.21955596734573113,0.6167872839885858,0.9390455124058347,0.6155555555555555,0.3844444444444444
2022-07-24,Brasileiro Série C,2,Time7_SerieC,Time5_SerieC,3,4,A,Estádio Time7_SerieC,13,14,66,34,Time7_SerieC,Time5_SerieC,3,4,1,D,2.4,2.4,2.0,1.0,2.0,,9.2,4.76,1.61,1.65,3.0,Pinnacle,2022-07-22,0.10869565217391305,0.21008403361344538,0.6211180124223602,0.6060606060606061,0.3333333333333333,0.9398976982097187,0.11564625850340136,0.22351797862001943,0.6608357628765792,0.9393939393939394,0.6451612903225806,0.3548387096774193
2022-07-24,Brasileiro Série C,2,Time7_SerieC,Time5_SerieC,3,4,A,Estádio Time7_SerieC,13,14,66,34,Time5_SerieC,Time7_SerieC,4,3,0,V,1.8,1.6,2.0,2.0,1.0,,16.9,3.86,1.61,1.54,3.46,Betfair,2022-07-22,0.0591715976331361,0.2590673575129534,0.6211180124223602,0.6493506493506493,0.28901734104046245,0.9393569675684497,0.06299159922803718,0.2757922349621317,0.6612161658098311,0.9383679903911117,0.6920000000000001,0.30800000000000005
2022-07-25,Brasileiro Série C,25,Time6_SerieC,Time11_SerieC,0,1,A,Estádio Time6_SerieC,13,6,47,53,Time11_SerieC,Time6_SerieC,1,0,0,V,1.0,1.8,1.0,1.0,3.0,,5.25,5.33,1.82,3.21,1.63,Betano,2022-07-22,0.19047619047619047,0.18761726078799248,0.5494505494505494,0.3115264797507788,0.6134969325153374,0.9275440007147323,0.20535542284723562,0.20227316509343096,0.5923714120593334,0.9250234122661163,0.3367768595041322,0.6632231404958677
2022-07-25,Brasileiro Série C,25,Time6_SerieC,Time11_SerieC,0,1,A,Estádio Time6_SerieC,13,6,47,53,Time6_SerieC,Time11_SerieC,0,1,1,D,1.6,1.6,3.0,0.0,2.0,,7.45,5.24,1.72,2.52,1.96,Betfair,2022-07-24,0.1342281879194631,0.19083969465648853,0.5813953488372093,0.3968253968253968,0.5102040816326531,0.906463231413161,0.14807902104336168,0.21053219594905426,0.6413887830075841,0.9070294784580499,0.43749999999999994,0.5625
2022-07-27,Brasileiro Série C,28,Time16_SerieC,Time8_SerieC,2,4,A,Estádio Time16_SerieC,15,13,53,47,Time8_SerieC,Time16_SerieC,4,2,0,V,1.4,2.8,1.0,1.0,3.0,,13.14,4.45,1.77,1.68,3.71,Betano,2022-07-26,0.076103500761035,0.2247191011235955,0.5649717514124294,0.5952380952380952,0.2695417789757412,0.8657943532970599,0.08790020455922676,0.25955251413668307,0.6525472813040902,0.8647798742138364,0.6883116883116883,0.3116883116883117
2022-07-27,Brasileiro Série C,38,Time7_SerieC,Time11_SerieC,0,1,A,Estádio Time7_SerieC,6,7,68,32,Time11_SerieC,Time7_SerieC,1,0,0,V,1.2,1.2,2.0,1.0,2.0,,7.01,4.24,1.82,3.43,1.57,Betfair,2022-07-26,0.14265335235378032,0.23584905660377356,0.5494505494505494,0.29154518950437314,0.6369426751592356,0.9279529584081032,0.1537290776016288,0.25416057405363623,0.592110348344735,0.9284878646636088,0.314,0.686
2022-07-27,Brasileiro Série C,38,Time7_SerieC,Time11_SerieC,0,1,A,Estádio Time7_SerieC,6,7,68,32,Time7_SerieC,Time11_SerieC,0,1,1,D,3.0,3.0,2.0,1.0,2.0,,6.67,4.85,1.81,2.21,2.18,Pinnacle,2022-07-25,0.14992503748125938,0.2061855670103093,0.5524861878453039,0.45248868778280543,0.4587155963302752,0.9085967923368725,0.16500722734851234,0.22692746524011903,0.6080653074113687,0.9112042841130806,0.49658314350797267,0.5034168564920273
2022-07-27,Brasileiro Série C,28,Time16_SerieC,Time8_SerieC,2,4,A,Estádio Time16_SerieC,15,13,53,47,Time16_SerieC,Time8_SerieC,2,4,1,D,1.6,1.6,3.0,0.0,2.0,,11.19,4.08,1.66,1.7,2.87,Betano,2022-07-25,0.08936550491510277,0.24509803921568626,0.6024096385542169,0.5882352941176471,0.3484320557491289,0.936873182685006,0.09538698146849305,0.26161282417461695,0.6430001943568899,0.9366673498667759,0.6280087527352298,0.37199124726477023
2022-07-28,Brasileiro Série C,33,Time8_SerieC,Time6_SerieC,1,3,A,Estádio Time8_SerieC,6,12,40,60,Time8_SerieC,Time6_SerieC,1,3,1,D,2.2,2.6,2.0,1.0,2.0,,5.65,5.83,1.97,1.85,3.16,Betfair,2022-07-27,0.17699115044247787,0.17152658662092624,0.5076142131979695,0.5405405405405405,0.3164556962025316,0.8561319502613736,0.20673349521466078,0.2003506428752716,0.5929158619100677,0.8569962367430721,0.6307385229540917,0.36926147704590817
2022-07-28,Brasileiro Série C,33,Time8_SerieC,Time6_SerieC,1,3,A,Estádio Time8_SerieC,6,12,40,60,Time6_SerieC,Time8_SerieC,3,1,0,V,1.6,1.4,3.0,0.0,2.0,,11.12,5.58,1.69,1.71,3.64,Betano,2022-07-26,0.08992805755395684,0.17921146953405018,0.591715976331361,0.5847953216374269,0.2747252747252747,0.860855503419368,0.1044635913887492,0.20817833982847508,0.6873580687827757,0.8595205963627015,0.680373831775701,0.31962616822429907
2022-08-01,Brasileiro Série C,2,Time16_SerieC,Time11_SerieC,4,2,H,Estádio Time16_SerieC,10,13,31,69,Time16_SerieC,Time11_SerieC,4,2,1,V,1.2,1.8,2.0,0.0,3.0,,1.89,3.96,11.96,1.9,2.95,Pinnacle,2022-07-30,0.5291005291005292,0.25252525252525254,0.08361204013377926,0.5263157894736842,0.3389830508474576,0.8652378217595609,0.6115087849772243,0.29185646555731154,0.09663474946546435,0.8652988403211418,0.6082474226804123,0.3917525773195876
2022-08-01,Brasileiro Série C,2,Time16_SerieC,Time11_SerieC,4,2,H,Estádio Time16_SerieC,10,13,31,69,Time11_SerieC,Time16_SerieC,2,4,0,D,0.6,1.0,2.0,1.0,2.0,,1.71,4.21,18.54,1.74,3.33,Betfair,2022-07-30,0.5847953216374269,0.23752969121140144,0.05393743257820928,0.5747126436781609,0.3003003003003003,0.8762624454270376,0.6673746258205016,0.2710714038368308,0.06155397034266762,0.8750129439784612,0.6568047337278107,0.3431952662721894
2022-08-02,Brasileiro Série C,16,Time20_SerieC,Time13_SerieC,2,4,A,Estádio Time20_SerieC,12,13,36,64,Time20_SerieC,Time13_SerieC,2,4,1,D,1.4,1.4,3.0,0.0,2.0,,14.27,4.18,1.79,1.81,3.18,Bet365,2022-07-30,0.0700770847932726,0.23923444976076558,0.5586592178770949,0.5524861878453039,0.31446540880503143,0.8679707524311331,0.08073668910731262,0.27562501281372037,0.643638298078967,0.8669515966503354,0.6372745490981964,0.3627254509018036
2022-08-02,Brasileiro Série C,24,Time18_SerieC,Time8_SerieC,3,1,H,Estádio Time18_SerieC,13,8,30,70,Time8_SerieC,Time18_SerieC,1,3,0,D,2.2,2.4,2.0,1.0,2.0,,1.86,4.79,5.07,1.52,3.51,Pinnacle,2022-07-30,0.5376344086021505,0.20876826722338204,0.1972386587771203,0.6578947368421053,0.2849002849002849,0.9436413346026529,0.5697444451482584,0.22123688266717342,0.20901867218456816,0.9427950217423902,0.6978131212723658,0.3021868787276342
2022-08-02,Brasileiro Série C,16,Time20_SerieC,Time13_SerieC,2,4,A,Estádio Time20_SerieC,12,13,36,64,Time13_SerieC,Time20_SerieC,4,2,0,V,1.6,2.2,3.0,0.0,2.0,,5.56,4.5,1.9,1.54,3.58,Sportingbet,2022-07-30,0.1798561151079137,0.2222222222222222,0.5263157894736842,0.6493506493506493,0.27932960893854747,0.92839412680382,0.1937281914170481,0.23936194317306386,0.5669098654098881,0.9286802582891969,0.69921875,0.30078124999999994
2022-08-02,Brasileiro Série C,24,Time18_SerieC,Time8_SerieC,3,1,H,Estádio Time18_SerieC,13,8,30,70,Time18_SerieC,Time8_SerieC,3,1,1,V,2.2,1.8,1.0,3.0,1.0,,2.21,5.5,4.24,1.79,3.2,Betfair,2022-07-31,0.45248868778280543,0.18181818181818182,0.23584905660377356,0.5586592178770949,0.3125,0.8701559262047608,0.5200087411417894,0.20894896689515538,0.2710422919630553,0.8711592178770949,0.6412825651302605,0.3587174348697395
2022-08-03,Brasileiro Série C,34,Time6_SerieC,Time2_SerieC,4,3,H,Estádio Time6_SerieC,13,8,47,53,Time6_SerieC,Time2_SerieC,4,3,1,V,2.0,1.2,4.0,0.0,1.0,,1.59,5.12,11.99,1.73,3.04,Bet365,2022-08-02,0.6289308176100629,0.1953125,0.08340283569641367,0.5780346820809249,0.32894736842105265,0.9076461533064766,0.6929251177002428,0.21518572991081758,0.09188915238893962,0.9069820505019776,0.6373165618448637,0.36268343815513626
2022-08-03,Brasileiro Série C,5,Time7_SerieC,Time9_SerieC,3,0,H,Estádio Time7_SerieC,15,11,59,41,Time7_SerieC,Time9_SerieC,3,0,1,V,2.8,2.4,2.0,1.0,2.0,,2.12,5.05,5.15,1.82,3.18,Sportingbet,2022-07-31,0.4716981132075471,0.19801980198019803,0.1941747572815534,0.5494505494505494,0.31446540880503143,0.8638926724692986,0.5460147171514649,0.22921805947744667,0.22476722337108845,0.8639159582555809,0.6359999999999999,0.364
2022-08-03,Brasileiro Série C,34,Time6_SerieC,Time2_SerieC,4,3,H,Estádio Time6_SerieC,13,8,47,53,Time2_SerieC,Time6_SerieC,3,4,0,D,2.0,2.4,2.0,0.0,3.0,,1.69,4.64,9.37,1.73,2.97,Betfair,2022-08-01,0.591715976331361,0.21551724137931036,0.10672358591248667,0.5780346820809249,0.33670033670033667,0.913956803623158,0.6474222567036515,0.23580681332525236,0.11677092997109616,0.9147350187812615,0.6319148936170214,0.3680851063829787
2022-08-03,Brasileiro Série C,5,Time7_SerieC,Time9_SerieC,3,0,H,Estádio Time7_SerieC,15,11,59,41,Time9_SerieC,Time7_SerieC,0,3,0,D,2.6,2.0,2.0,2.0,1.0,,1.79,4.44,9.85,1.83,2.95,Betfair,2022-08-01,0.5586592178770949,0.2252252252252252,0.10152284263959391,0.5464480874316939,0.3389830508474576,0.8854072857419141,0.6309629781383317,0.25437471415937246,0.11466230770229582,0.8854311382791515,0.6171548117154811,0.38284518828451886
2022-08-04,Brasileiro Série C,34,Time15_SerieC,Time1_SerieC,2,4,A,Estádio Time15_SerieC,16,18,56,44,Time1_SerieC,Time15_SerieC,4,2,0,V,1.6,3.2,0.0,2.0,3.0,,5.81,4.26,2.23,1.95,2.93,Bet365,2022-08-02,0.17211703958691912,0.2347417840375587,0.4484304932735426,0.5128205128205129,0.341296928327645,0.8552893168980205,0.20123838353454065,0.27445892214452605,0.5243026943209332,0.8541174411481579,0.6004098360655739,0.3995901639344262
2022-08-04,Brasileiro Série C,34,Time15_SerieC,Time1_SerieC,2,4,A,Estádio Time15_SerieC,16,18,56,44,Time15_SerieC,Time1_SerieC,2,4,1,D,2.2,2.2,2.0,2.0,1.0,,14.35,4.75,1.69,1.72,3.41,Pinnacle,2022-08-03,0.06968641114982578,0.21052631578947367,0.591715976331361,0.5813953488372093,0.29325513196480935,0.8719287032706604,0.07992214373540817,0.24144900265328573,0.6786288536113061,0.8746504808020187,0.6647173489278753,0.33528265107212474
2022-08-06,Brasileiro Série C,18,Time19_SerieC,Time7_SerieC,1,4,A,Estádio Time19_SerieC,11,15,69,31,Time7_SerieC,Time19_SerieC,4,1,0,V,2.6,1.6,3.0,0.0,2.0,,5.91,4.21,2.05,1.76,3.07,Pinnacle,2022-08-03,0.1692047377326565,0.23752969121140144,0.48780487804878053,0.5681818181818182,0.32573289902280134,0.8945393069928385,0.18915293761821372,0.2655329836873262,0.5453140786944601,0.8939147172046196,0.6356107660455487,0.36438923395445133
2022-08-06,Brasileiro Série C,18,Time19_SerieC,Time7_SerieC,1,4,A,Estádio Time19_SerieC,11,15,69,31,Time19_SerieC,Time7_SerieC,1,4,1,D,1.6,2.2,1.0,1.0,3.0,,6.03,5.2,1.84,1.79,2.92,Bet365,2022-08-04,0.16583747927031509,0.1923076923076923,0.5434782608695652,0.5586592178770949,0.3424657534246575,0.9016234324475726,0.18393208661417323,0.21329047736220472,0.602777436023622,0.9011249713017524,0.6199575371549895,0.38004246284501064
2022-08-06,Brasileiro Série C,7,Time16_SerieC,Time4_SerieC,3,2,H,Estádio Time16_SerieC,16,14,32,68,Time4_SerieC,Time16_SerieC,2,3,0,D,1.6,2.2,1.0,2.0,2.0,,2.24,4.3,5.48,1.74,3.47,Betfair,2022-08-05,0.4464285714285714,0.23255813953488372,0.18248175182481752,0.5747126436781609,0.2881844380403458,0.8614684627882726,0.5182181248790443,0.26995548830908356,0.21182638681187216,0.8628970817185067,0.6660268714011517,0.3339731285988484
2022-08-06,Brasileiro Série C,7,Time16_SerieC,Time4_SerieC,3,2,H,Estádio Time16_SerieC,16,14,32,68,Time16_SerieC,Time4_SerieC,3,2,1,V,1.8,2.2,2.0,0.0,3.0,,2.28,5.78,4.12,1.67,3.89,Betano,2022-08-03,0.4385964912280702,0.17301038062283736,0.24271844660194175,0.5988023952095809,0.2570694087403599,0.8543253184528493,0.5133834638336036,0.20251112414197509,0.28410541202442136,0.8558718039499408,0.6996402877697842,0.3003597122302158
2022-08-08,Brasileiro Série C,11,Time20_SerieC,Time11_SerieC,3,1,H,Estádio Time20_SerieC,14,11,62,38,Time11_SerieC,Time20_SerieC,1,3,0,D,1.0,1.8,2.0,0.0,3.0,,1.61,4.29,22.83,1.69,3.27,Pinnacle,2022-08-05,0.6211180124223602,0.2331002331002331,0.043802014892685065,0.591715976331361,0.3058103975535168,0.8980202604152784,0.6916525604167681,0.25957124062260994,0.04877619896062185,0.8975263738848778,0.6592741935483871,0.3407258064516129
2022-08-08,Brasileiro Série C,11,Time20_SerieC,Time11_SerieC,3,1,H,Estádio Time20_SerieC,14,11,62,38,Time20_SerieC,Time11_SerieC,3,1,1,V,1.8,1.8,3.0,0.0,2.0,,1.65,4.58,17.82,1.84,2.98,Betfair,2022-08-07,0.6060606060606061,0.2183406113537118,0.05611672278338945,0.5434782608695652,0.33557046979865773,0.8805179401977072,0.6883001224535233,0.24796838472670601,0.06373149281977068,0.8790487306682229,0.6182572614107884,0.38174273858921165
2022-08-09,Brasileiro Série C,37,Time1_SerieC,Time10_SerieC,2,1,H,Estádio Time1_SerieC,9,13,31,69,Time1_SerieC,Time10_SerieC,2,1,1,V,2.0,2.8,1.0,2.0,2.0,,2.23,4.29,4.87,1.73,3.24,Bet365,2022-08-06,0.4484304932735426,0.2331002331002331,0.2053388090349076,0.5780346820809249,0.30864197530864196,0.8868695354086833,0.5056329881338171,0.26283486329566713,0.2315321485705158,0.8866766573895668,0.6519114688128773,0.34808853118712274
2022-08-09,Brasileiro Série C,22,Time8_SerieC,Time15_SerieC,3,4,A,Estádio Time8_SerieC,11,12,34,66,Time15_SerieC,Time8_SerieC,4,3,0,V,2.6,2.2,2.0,2.0,1.0,,4.93,5.22,1.83,1.52,3.51,Betfair,2022-08-07,0.20283975659229211,0.19157088122605365,0.5464480874316939,0.6578947368421053,0.2849002849002849,0.9408587252500397,0.21559002552523074,0.20361280188494013,0.5807971725898291,0.9427950217423902,0.6978131212723658,0.3021868787276342
2022-08-09,Brasileiro Série C,22,Time8_SerieC,Time15_SerieC,3,4,A,Estádio Time8_SerieC,11,12,34,66,Time8_SerieC,Time15_SerieC,3,4,1,D,2.0,2.6,2.0,0.0,3.0,,6.25,4.74,1.78,1.62,3.19,Sportingbet,2022-08-06,0.16,0.21097046413502107,0.5617977528089888,0.6172839506172839,0.31347962382445144,0.9327682169440099,0.17153243120161343,0.22617672890508095,0.6022908398933056,0.9307635744417353,0.6632016632016632,0.3367983367983369
2022-08-09,Brasileiro Série C,37,Time1_SerieC,Time10_SerieC,2,1,H,Estádio Time1_SerieC,9,13,31,69,Time10_SerieC,Time1_SerieC,1,2,0,D,1.4,2.6,1.0,1.0,3.0,,2.2,4.34,4.68,1.73,3.11,Bet365,2022-08-07,0.45454545454545453,0.2304147465437788,0.2136752136752137,0.5780346820809249,0.3215434083601286,0.898635414764447,0.5058174283778938,0.25640514802566045,0.23777742359644582,0.8995780904410535,0.6425619834710744,0.3574380165289256
2022-08-10,Brasileiro Série C,34,Time9_SerieC,Time5_SerieC,4,0,H,Estádio Time9_SerieC,18,8,60,40,Time9_SerieC,Time5_SerieC,4,0,1,V,2.2,1.8,2.0,2.0,1.0,,1.77,4.74,5.81,1.66,2.89,Bet365,2022-08-07,0.5649717514124294,0.21097046413502107,0.17211703958691912,0.6024096385542169,0.3460207612456747,0.9480592551343696,0.5959245145835903,0.2225287744331128,0.1815467109832969,0.9484303997998916,0.6351648351648352,0.3648351648351648
2022-08-10,Brasileiro Série C,34,Time9_SerieC,Time5_SerieC,4,0,H,Estádio Time9_SerieC,18,8,60,40,Time5_SerieC,Time9_SerieC,0,4,0,D,2.6,2.2,3.0,1.0,1.0,,1.65,3.94,12.7,1.65,2.98,Pinnacle,2022-08-07,0.6060606060606061,0.25380710659898476,0.07874015748031496,0.6060606060606061,0.33557046979865773,0.9386078701399058,0.6457016027047255,0.2704080315895424,0.08389036570573206,0.9416310758592639,0.6436285097192225,0.3563714902807775
2022-08-12,Brasileiro Série C,9,Time17_SerieC,Time7_SerieC,1,3,A,Estádio Time17_SerieC,11,8,66,34,Time7_SerieC,Time17_SerieC,3,1,0,V,2.6,1.2,3.0,0.0,2.0,,6.81,4.72,1.81,1.71,3.05,Sportingbet,2022-08-10,0.14684287812041116,0.21186440677966104,0.5524861878453039,0.5847953216374269,0.3278688524590164,0.9111934727453761,0.16115444470643717,0.2325130865361943,0.6063324687573686,0.9126641740964433,0.6407563025210083,0.35924369747899165
2022-08-12,Brasileiro Série C,9,Time17_SerieC,Time7_SerieC,1,3,A,Estádio Time17_SerieC,11,8,66,34,Time17_SerieC,Time7_SerieC,1,3,1,D,2.8,2.0,3.0,1.0,1.0,,17.61,4.09,1.78,1.73,3.48,Pinnacle,2022-08-10,0.05678591709256105,0.24449877750611249,0.5617977528089888,0.5780346820809249,0.28735632183908044,0.8630824474076624,0.06579431346694875,0.28328554037969866,0.6509201461533526,0.8653910039200053,0.6679462571976967,0.3320537428023032
2022-08-13,Brasileiro Série C,26,Time20_SerieC,Time7_SerieC,1,2,A,Estádio Time20_SerieC,9,12,68,32,Time20_SerieC,Time7_SerieC,1,2,1,D,2.0,2.0,3.0,0.0,2.0,,25.4,3.93,1.64,1.66,3.35,Betfair,2022-08-10,0.03937007874015748,0.2544529262086514,0.6097560975609756,0.6024096385542169,0.29850746268656714,0.9035791025097845,0.043571258599056806,0.2816055899277463,0.6748231514731969,0.9009171012407841,0.6686626746506986,0.3313373253493014
2022-08-13,Brasileiro Série C,26,Time20_SerieC,Time7_SerieC,1,2,A,Estádio Time20_SerieC,9,12,68,32,Time7_SerieC,Time20_SerieC,2,1,0,V,2.6,1.4,3.0,0.0,2.0,,6.66,4.71,1.85,1.58,3.67,Pinnacle,2022-08-10,0.15015015015015015,0.21231422505307856,0.5405405405405405,0.6329113924050632,0.2724795640326976,0.9030049157437692,0.1662783308621055,0.2351196780343148,0.5986019911035797,0.9053909564377608,0.699047619047619,0.30095238095238097
2022-08-13,Brasileiro Série C,25,Time2_SerieC,Time7_SerieC,3,2,H,Estádio Time2_SerieC,17,16,47,53,Time7_SerieC,Time2_SerieC,2,3,0,D,2.4,0.8,4.0,0.0,1.0,,1.77,5.24,7.19,1.72,3.2,Sportingbet,2022-08-11,0.5649717514124294,0.19083969465648853,0.13908205841446453,0.5813953488372093,0.3125,0.8948935044833825,0.6313284749324276,0.21325408408977037,0.15541744097780205,0.8938953488372093,0.6504065040650406,0.34959349593495936
2022-08-13,Brasileiro Série C,25,Time2_SerieC,Time7_SerieC,3,2,H,Estádio Time2_SerieC,17,16,47,53,Time2_SerieC,Time7_SerieC,3,2,1,V,2.2,3.2,1.0,0.0,4.0,,2.26,4.88,4.52,1.65,3.8,Pinnacle,2022-08-10,0.4424778761061947,0.20491803278688525,0.22123893805309736,0.6060606060606061,0.2631578947368421,0.8686348469461773,0.5093945720250522,0.2359081419624217,0.2546972860125261,0.8692185007974482,0.6972477064220183,0.3027522935779816
2022-08-14,Brasileiro Série C,15,Time4_SerieC,Time20_SerieC,3,0,H,Estádio Time4_SerieC,13,8,46,54,Time20_SerieC,Time4_SerieC,0,3,0,D,1.6,2.0,2.0,0.0,3.0,,1.98,5.21,4.81,1.69,3.18,Betano,2022-08-11,0.5050505050505051,0.19193857965451055,0.2079002079002079,0.591715976331361,0.31446540880503143,0.9048892926052235,0.5581351323060065,0.21211277580919247,0.229752091884801,0.9061813851363925,0.6529774127310062,0.3470225872689938
2022-08-14,Brasileiro Série C,15,Time4_SerieC,Time20_SerieC,3,0,H,Estádio Time4_SerieC,13,8,46,54,Time4_SerieC,Time20_SerieC,3,0,1,V,1.4,2.2,1.0,1.0,3.0,,1.67,3.99,48.02,1.79,3.22,Betano,2022-08-12,0.5988023952095809,0.2506265664160401,0.02082465639316951,0.5586592178770949,0.3105590062111801,0.8702536180187905,0.6880780301411531,0.2879925589813848,0.023929410877462004,0.8692182240882751,0.6427145708582834,0.3572854291417165
2022-08-15,Brasileiro Série C,30,Time14_SerieC,Time20_SerieC,4,4,D,Estádio Time14_SerieC,12,11,31,69,Time14_SerieC,Time20_SerieC,4,4,1,E,2.0,1.4,2.0,1.0,2.0,,3.8,2.24,4.68,1.72,2.93,Pinnacle,2022-08-14,0.2631578947368421,0.4464285714285714,0.2136752136752137,0.5813953488372093,0.341296928327645,0.9232616798406271,0.28503066950885286,0.48353417148823247,0.23143515900291473,0.9226922771648544,0.6301075268817204,0.36989247311827955
2022-08-15,Brasileiro Série C,30,Time14_SerieC,Time20_SerieC,4,4,D,Estádio Time14_SerieC,12,11,31,69,Time20_SerieC,Time14_SerieC,4,4,0,E,1.4,2.6,1.0,0.0,4.0,,4.75,2.63,3.5,1.66,3.66,Bet365,2022-08-13,0.21052631578947367,0.3802281368821293,0.2857142857142857,0.6024096385542169,0.27322404371584696,0.8764687383858887,0.24019831691565005,0.43381825298453913,0.3259834300998108,0.8756336822700639,0.6879699248120301,0.3120300751879699
2022-08-16,Brasileiro Série C,20,Time20_SerieC,Time11_SerieC,2,3,A,Estádio Time20_SerieC,11,17,47,53,Time20_SerieC,Time11_SerieC,2,3,1,D,2.0,2.8,1.0,1.0,3.0,,10.34,3.96,1.73,1.61,3.27,Bet365,2022-08-13,0.09671179883945842,0.25252525252525254,0.5780346820809249,0.6211180124223602,0.3058103975535168,0.9272717334456358,0.10429714974712798,0.2723314465619453,0.6233714036909268,0.926928409975877,0.6700819672131147,0.32991803278688525
2022-08-16,Brasileiro Série C,5,Time1_SerieC,Time14_SerieC,1,0,H,Estádio Time1_SerieC,14,8,55,45,Time14_SerieC,Time1_SerieC,0,1,0,D,2.4,1.4,2.0,2.0,1.0,,1.96,4.76,7.47,2.43,2.26,Pinnacle,2022-08-13,0.5102040816326531,0.21008403361344538,0.13386880856760375,0.4115226337448559,0.4424778761061947,0.8541569238137022,0.5973189087488241,0.24595484477892757,0.15672624647224834,0.8540005098510506,0.48187633262260127,0.5181236673773988
2022-08-16,Brasileiro Série C,5,Time1_SerieC,Time14_SerieC,1,0,H,Estádio Time1_SerieC,14,8,55,45,Time1_SerieC,Time14_SerieC,1,0,1,V,2.4,2.4,2.0,2.0,1.0,,2.02,4.39,6.83,3.23,1.78,Pinnacle,2022-08-15,0.49504950495049505,0.22779043280182235,0.14641288433382138,0.30959752321981426,0.5617977528089888,0.8692528220861387,0.5695115303306292,0.26205314151887726,0.16843532815049356,0.8713952760288031,0.35528942115768464,0.6447105788423154
2022-08-16,Brasileiro Série C,20,Time20_SerieC,Time11_SerieC,2,3,A,Estádio Time20_SerieC,11,17,47,53,Time11_SerieC,Time20_SerieC,3,2,0,V,1.2,2.0,2.0,0.0,3.0,,11.86,3.77,1.78,1.76,2.93,Pinnacle,2022-08-15,0.08431703204047218,0.26525198938992045,0.5617977528089888,0.5681818181818182,0.341296928327645,0.9113667742393814,0.09251712309881215,0.2910485623214621,0.6164343145797259,0.9094787465094633,0.6247334754797442,0.37526652452025583
2022-08-16,Brasileiro Série C,27,Time5_SerieC,Time8_SerieC,4,0,H,Estádio Time5_SerieC,9,13,35,65,Time8_SerieC,Time5_SerieC,0,4,0,D,2.6,2.8,2.0,0.0,3.0,,2.19,5.14,4.2,1.77,3.09,Bet365,2022-08-14,0.4566210045662101,0.19455252918287938,0.23809523809523808,0.5649717514124294,0.3236245954692557,0.8892687718443275,0.5134791853976681,0.2187780965021193,0.2677427181002126,0.8885963468816851,0.6358024691358024,0.36419753086419754
2022-08-16,Brasileiro Série C,27,Time5_SerieC,Time8_SerieC,4,0,H,Estádio Time5_SerieC,9,13,35,65,Time5_SerieC,Time8_SerieC,4,0,1,V,2.6,2.4,3.0,1.0,1.0,,1.72,5.09,7.94,1.64,3.4,Bet365,2022-08-15,0.5813953488372093,0.19646365422396858,0.12594458438287154,0.6097560975609756,0.29411764705882354,0.9038035874440495,0.6432762127902053,0.21737428015700455,0.13934950705279006,0.9038737446197991,0.6746031746031746,0.3253968253968254
2022-08-18,Brasileiro Série C,19,Time1_SerieC,Time20_SerieC,3,4,A,Estádio Time1_SerieC,11,12,70,30,Time1_SerieC,Time20_SerieC,3,4,1,D,2.2,2.0,3.0,1.0,1.0,,9.63,4.33,1.77,1.7,3.21,Betano,2022-08-17,0.10384215991692626,0.23094688221709006,0.5649717514124294,0.5882352941176471,0.3115264797507788,0.8997607935464458,0.11541085215285712,0.2566758674900726,0.6279132803570702,0.8997617738684258,0.6537678207739308,0.34623217922606925
2022-08-18,Brasileiro Série C,28,Time6_SerieC,Time10_SerieC,3,1,H,Estádio Time6_SerieC,13,13,48,52,Time6_SerieC,Time10_SerieC,3,1,1,V,2.6,1.8,4.0,0.0,1.0,,1.65,3.9,36.13,1.73,3.19,Sportingbet,2022-08-15,0.6060606060606061,0.25641025641025644,0.02767783005812344,0.5780346820809249,0.31347962382445144,0.890148692528986,0.6808532227786999,0.28805328656021917,0.031093490661080945,0.8915143059053763,0.6483739837398375,0.3516260162601626
